rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:01:05.05,-68.36,83.01,844.73,9.70,7.20,7.44,-4.80,1.80,27.15,29.61,47.17,
01/01/2000,00:01:05.05,-83.01,62.99,717.29,9.70,3.35,8.35,-5.10,1.80,27.45,29.75,47.18,
01/01/2000,00:01:05.05,-73.24,51.76,598.14,7.38,3.41,4.15,-7.50,0.45,28.05,29.95,47.18,
01/01/2000,00:01:05.05,-95.70,33.20,476.56,5.43,-0.73,4.15,-3.15,2.40,28.50,29.80,47.18,
01/01/2000,00:01:05.05,-102.05,27.83,455.08,9.15,2.26,8.60,-4.05,0.00,27.15,29.75,47.19,
01/01/2000,00:01:05.05,-103.03,18.07,466.80,12.62,4.63,11.40,-4.80,1.50,27.90,29.47,47.19,
01/01/2000,00:01:05.05,-115.23,-3.42,549.32,13.66,6.77,23.72,-3.60,1.50,26.10,29.90,47.19,
01/01/2000,00:01:05.05,-140.62,-21.48,600.10,10.24,12.50,22.50,-4.65,2.10,27.30,29.66,47.19,
01/01/2000,00:01:05.05,-180.18,15.14,586.91,5.06,8.84,23.90,-5.10,0.30,27.90,29.80,47.20,
01/01/2000,00:01:05.05,-217.77,27.83,622.07,7.01,-1.52,12.74,-4.20,2.10,27.75,29.66,47.20,
01/01/2000,00:01:05.05,-186.04,6.84,758.79,16.40,-5.55,3.41,-3.45,1.35,26.55,29.66,47.20,
01/01/2000,00:01:05.05,-180.18,89.84,1416.50,26.59,-5.55,1.46,-3.15,1.65,28.05,29.80,47.13,
01/01/2000,00:01:05.05,-261.72,120.12,1498.54,14.09,-4.82,-13.90,-4.95,3.30,28.50,29.47,47.13,
01/01/2000,00:01:05.05,-186.04,117.68,1396.00,3.29,-12.13,-27.62,-4.20,3.60,26.55,29.61,47.13,
01/01/2000,00:01:05.05,-100.10,130.86,1284.67,0.18,-16.16,-34.39,-5.70,1.65,26.55,29.66,47.14,
01/01/2000,00:01:05.05,-162.11,150.39,1230.47,4.76,-24.82,-46.65,-4.65,3.30,27.75,29.80,47.14,
01/01/2000,00:01:05.05,-129.88,95.21,1401.37,26.22,-41.28,-70.85,-4.65,4.05,27.30,29.90,47.14,
01/01/2000,00:01:05.05,91.80,-124.51,1892.09,33.66,-40.91,-72.68,-5.70,4.80,26.55,29.61,47.14,
01/01/2000,00:01:05.05,243.65,-140.62,2027.83,4.21,0.30,-24.33,-6.30,5.40,26.10,29.56,47.15,
01/01/2000,00:01:05.05,68.36,59.08,1621.09,-38.78,29.33,19.15,-6.75,7.05,26.25,29.47,47.15,
01/01/2000,00:01:05.05,-30.76,275.88,1079.10,-52.38,33.66,34.94,-5.70,4.80,27.00,29.66,47.15,
01/01/2000,00:01:05.05,-96.68,354.49,632.81,-33.72,54.02,48.84,-5.70,4.35,28.05,29.47,47.15,
01/01/2000,00:01:05.05,-289.06,364.26,492.68,-4.21,77.62,52.01,-4.35,2.70,27.90,29.75,47.16,
01/01/2000,00:01:05.05,-477.54,350.10,461.43,10.18,59.27,27.50,-2.40,2.40,28.80,29.80,47.16,
01/01/2000,00:01:05.05,-498.05,253.91,533.20,9.70,17.26,-9.02,-4.65,3.30,29.25,29.47,47.16,
01/01/2000,00:01:05.05,-367.19,144.04,589.84,-1.34,1.83,-37.44,-1.95,2.40,28.50,29.80,47.17,
01/01/2000,00:01:05.05,-257.32,52.73,579.10,-14.09,-6.52,-43.17,-2.40,4.35,27.75,29.80,47.17,
01/01/2000,00:01:05.05,-176.27,13.67,543.95,-17.99,-3.35,-38.66,-3.45,4.05,29.85,29.75,47.17,
01/01/2000,00:01:05.05,-148.93,11.72,455.57,-20.55,6.89,-30.73,-2.55,4.20,28.95,29.56,47.17,
01/01/2000,00:01:05.05,-146.48,-1.46,457.03,-17.01,2.26,-23.60,-2.55,2.70,27.45,29.80,47.18,
01/01/2000,00:01:05.05,-148.44,-0.98,486.33,-13.48,-4.76,-16.04,-1.65,2.40,29.55,29.95,47.18,
01/01/2000,00:01:05.05,-185.06,23.93,563.48,-8.78,-8.17,-12.07,-2.55,2.25,29.40,29.61,47.18,
01/01/2000,00:01:05.05,-219.24,40.04,706.54,-4.21,-21.71,-12.56,-3.90,2.40,27.30,29.90,47.18,
01/01/2000,00:01:05.05,-273.44,32.71,812.01,-0.24,-24.57,-16.34,-3.30,3.75,27.45,29.80,47.19,
01/01/2000,00:01:05.05,-242.68,-7.81,966.31,0.06,-31.04,-26.16,-2.70,3.60,28.80,29.90,47.19,
01/01/2000,00:01:05.05,-160.64,-62.99,1368.65,-16.89,-43.29,4.51,-5.70,2.40,28.05,29.56,47.14,
01/01/2000,00:01:05.05,-260.74,-21.97,1554.20,-23.29,-25.49,26.71,-6.00,2.10,26.25,29.80,47.14,
01/01/2000,00:01:05.05,-371.09,21.00,1476.56,-40.91,-13.72,21.95,-4.05,1.50,25.35,29.56,47.14,
01/01/2000,00:01:05.05,-202.15,103.03,1292.48,-37.13,-29.76,23.66,-5.85,0.75,27.45,29.47,47.15,
01/01/2000,00:01:05.05,-222.66,173.34,1419.43,-7.56,-37.93,22.62,-5.10,1.05,26.40,29.56,47.15,
01/01/2000,00:01:05.05,-260.74,60.55,1788.09,23.05,-24.57,12.20,-7.20,0.90,27.30,29.80,47.15,
01/01/2000,00:01:05.05,-148.44,-81.05,1971.19,18.17,-4.82,13.23,-7.80,-0.30,25.35,29.56,47.15,
01/01/2000,00:01:05.05,-107.91,-84.47,1777.83,-5.18,10.67,19.33,-6.60,0.75,25.65,29.66,47.16,
01/01/2000,00:01:05.05,-57.13,-21.97,1318.85,-14.82,7.44,10.85,-6.30,1.05,26.40,29.90,47.16,
01/01/2000,00:01:05.05,-28.32,16.11,1088.87,-9.51,11.89,9.27,-6.00,0.45,27.30,29.56,47.16,
01/01/2000,00:01:05.05,0.49,18.07,959.47,-0.91,18.72,8.35,-6.30,0.75,26.40,29.80,47.17,
01/01/2000,00:01:05.05,-45.41,0.49,832.52,1.10,19.27,7.38,-6.45,0.90,27.75,29.56,47.17,
01/01/2000,00:01:05.05,-87.89,11.23,703.61,-6.22,13.60,6.28,-5.40,0.90,26.55,29.56,47.17,
01/01/2000,00:01:05.05,-82.03,4.39,546.39,-13.29,5.91,6.10,-7.35,-0.30,27.15,29.47,47.17,
01/01/2000,00:01:05.05,-20.02,4.88,359.38,-12.87,10.49,10.73,-4.80,1.05,26.10,29.56,47.18,
01/01/2000,00:01:05.05,-26.37,20.51,278.81,-5.98,11.71,23.05,-4.80,-0.30,26.10,29.47,47.18,
01/01/2000,00:01:05.05,-60.06,3.42,251.95,4.63,7.44,32.32,-4.95,0.90,28.05,29.66,47.18,
01/01/2000,00:01:05.05,-76.17,20.51,291.50,6.22,-2.01,36.34,-5.55,-1.05,27.15,29.61,47.18,
01/01/2000,00:01:05.05,-95.70,32.71,310.55,8.84,-0.98,38.54,-4.20,-1.65,26.55,29.66,47.19,
01/01/2000,00:01:05.05,-150.88,66.89,351.07,15.24,-8.11,34.63,-5.10,-2.25,27.90,29.61,47.19,
01/01/2000,00:01:05.05,-209.96,57.13,576.66,29.82,-18.66,17.99,-5.55,-1.05,28.20,29.37,47.19,
01/01/2000,00:01:05.05,-192.87,6.84,943.85,43.96,-26.59,-2.13,-7.05,-1.50,26.40,29.66,47.19,
01/01/2000,00:01:05.05,-92.77,-66.41,1356.93,42.32,-26.46,-5.00,-5.10,-0.75,26.40,29.42,47.19,
01/01/2000,00:01:05.05,-62.01,-78.61,1715.33,28.60,-6.16,9.57,-5.70,-0.45,27.30,29.56,47.20,
01/01/2000,00:01:05.05,-258.30,-17.58,1708.50,4.94,-5.61,9.09,-5.85,0.75,25.35,29.56,47.20,
01/01/2000,00:01:05.05,-101.56,69.34,1355.47,-2.44,-19.45,-36.46,-6.75,0.15,27.00,29.80,47.13,
01/01/2000,00:01:05.05,-194.34,28.81,1640.62,17.56,-13.90,-47.56,-8.10,1.50,26.85,29.80,47.13,
01/01/2000,00:01:05.05,-49.32,-89.36,2010.74,14.57,-18.60,-59.45,-8.55,1.80,27.15,29.80,47.13,
01/01/2000,00:01:05.05,160.64,-118.16,1987.30,-21.04,-11.16,-44.63,-7.95,0.90,25.50,29.75,47.14,
01/01/2000,00:01:05.05,255.37,0.00,1576.17,-44.76,-1.71,-6.34,-8.70,1.65,27.75,29.47,47.14,
01/01/2000,00:01:05.05,178.71,187.50,1013.18,-41.10,19.27,22.74,-8.55,1.05,26.10,29.66,47.14,
01/01/2000,00:01:05.05,12.21,263.18,687.99,-17.87,27.62,44.33,-8.10,-0.75,26.85,29.47,47.14,
01/01/2000,00:01:05.05,-178.71,269.04,621.58,-9.57,27.87,41.89,-7.95,1.35,25.80,29.56,47.15,
01/01/2000,00:01:05.05,-273.44,225.10,525.39,-20.73,2.68,20.00,-8.10,0.00,25.65,29.66,47.15,
01/01/2000,00:01:05.05,-213.38,148.44,409.67,-18.78,-10.18,4.57,-8.10,0.75,25.65,29.61,47.15,
01/01/2000,00:01:05.05,-220.70,84.47,369.63,-7.01,-5.43,-4.94,-6.75,0.15,25.80,29.75,47.15,
01/01/2000,00:01:05.05,-178.22,35.64,398.93,4.15,1.10,-6.89,-7.20,-1.65,26.55,29.66,47.16,
01/01/2000,00:01:05.05,-163.57,-38.57,576.66,4.27,0.55,-10.18,-7.05,-0.75,26.40,29.66,47.16,
01/01/2000,00:01:05.05,-142.58,-86.43,648.44,-8.23,0.49,-9.33,-7.80,0.00,25.65,29.61,47.16,
01/01/2000,00:01:05.05,-89.84,-83.98,604.00,-12.68,-2.20,-5.24,-6.75,-0.45,26.25,29.66,47.17,
01/01/2000,00:01:05.05,-55.66,-67.38,616.21,-8.54,-2.87,1.77,-7.05,-0.75,26.85,29.66,47.17,
01/01/2000,00:01:05.05,-143.07,-1.95,704.10,0.30,-5.49,11.34,-7.05,-1.05,26.85,29.90,47.17,
01/01/2000,00:01:05.05,-252.44,-18.55,852.54,4.88,-4.88,12.38,-7.50,-1.35,26.55,29.95,47.17,
01/01/2000,00:01:05.05,-286.13,-38.09,1020.02,1.89,-2.50,4.63,-8.25,-1.65,25.80,29.80,47.18,
01/01/2000,00:01:05.05,-228.52,-48.83,1110.84,-9.02,-5.37,-7.01,-7.80,-1.50,25.65,29.90,47.18,
01/01/2000,00:01:05.05,-164.55,-77.64,1229.49,-13.84,-8.17,-3.35,-7.35,-1.05,25.65,29.56,47.18,
01/01/2000,00:01:05.05,-134.28,-74.71,1298.83,-20.30,-5.30,9.51,-7.20,-1.35,26.25,29.56,47.18,
01/01/2000,00:01:05.05,-168.46,-25.39,1374.51,-23.29,-7.26,15.61,-7.95,-2.40,25.50,29.56,47.19,
01/01/2000,00:01:05.05,-118.16,-25.39,1443.85,-31.89,1.77,23.05,-6.60,-1.05,25.35,29.75,47.19,
01/01/2000,00:01:05.05,-130.37,-14.16,1600.10,22.74,-23.84,4.76,-9.00,-3.60,26.55,29.61,47.10,
01/01/2000,00:01:05.05,139.16,-160.64,1735.35,30.06,7.99,15.49,-8.55,-4.20,26.40,29.61,47.10,
01/01/2000,00:01:05.05,61.52,-138.18,1571.29,20.37,13.48,34.33,-10.20,-2.85,25.50,29.80,47.10,
01/01/2000,00:01:05.05,40.53,-83.50,1301.76,4.88,5.00,27.68,-7.95,-2.85,25.80,29.37,47.10,
01/01/2000,00:01:05.05,52.25,-9.28,1084.47,11.16,3.35,23.90,-7.50,-3.30,27.00,29.56,47.11,
01/01/2000,00:01:05.05,-18.07,34.18,963.38,19.27,5.37,23.66,-9.00,-2.40,26.25,29.56,47.11,
01/01/2000,00:01:05.05,-69.82,42.97,881.35,22.20,5.43,13.23,-7.50,-2.85,25.80,29.66,47.11,
01/01/2000,00:01:05.05,-72.75,56.64,755.86,15.91,5.06,11.34,-8.10,-2.70,23.55,29.66,47.11,
01/01/2000,00:01:05.05,-23.93,69.82,601.56,12.26,-3.11,9.27,-7.50,-1.65,25.50,29.75,47.12,
01/01/2000,00:01:05.05,-46.88,24.41,571.29,13.78,-9.82,11.65,-7.80,-1.80,25.35,29.56,47.12,
01/01/2000,00:01:05.05,-100.59,9.77,564.45,12.62,-5.91,17.68,-7.50,-2.85,25.50,29.56,47.12,
01/01/2000,00:01:05.05,-125.98,11.72,527.83,12.20,-1.89,18.78,-8.70,-2.10,25.20,29.75,47.12,
01/01/2000,00:01:05.05,-120.12,-12.70,563.96,14.21,1.40,25.98,-6.75,-2.40,24.75,29.56,47.13,
01/01/2000,00:01:05.05,-131.35,-16.11,597.66,11.28,4.88,24.88,-8.10,-2.70,24.60,29.61,47.13,
01/01/2000,00:01:05.05,-176.76,-5.37,657.23,11.28,1.52,27.50,-7.50,-2.85,25.50,29.61,47.13,
01/01/2000,00:01:05.05,-226.07,6.84,774.90,9.63,-3.11,17.26,-8.10,-1.80,26.10,29.80,47.13,
01/01/2000,00:01:05.05,-181.64,-23.44,894.04,8.54,-3.90,-1.10,-8.70,-3.60,24.45,29.56,47.14,
01/01/2000,00:01:05.05,-74.71,-38.09,1078.12,10.12,-12.13,-8.84,-7.05,-1.80,26.85,29.90,47.14,
01/01/2000,00:01:05.05,-59.57,-35.64,1353.52,13.90,-9.45,-6.28,-7.80,-1.05,25.65,29.80,47.14,
01/01/2000,00:01:05.05,-78.12,-10.74,1436.52,9.70,-0.12,-11.34,-7.80,-2.25,26.10,29.47,47.14,
01/01/2000,00:01:05.05,-60.55,18.55,1398.44,-1.83,2.74,-23.23,-7.95,-2.10,25.80,29.80,47.15,
01/01/2000,00:01:05.05,-9.28,31.25,1289.55,-11.10,5.00,-29.27,-9.30,-0.75,24.60,29.56,47.15,
01/01/2000,00:01:05.05,-40.04,88.38,1213.38,-11.71,0.55,-32.74,-8.85,-1.05,25.65,29.80,47.15,
01/01/2000,00:01:05.05,-154.30,102.05,1188.96,-2.68,-7.56,-46.83,-9.30,-1.05,26.10,29.56,47.15,
01/01/2000,00:01:05.05,45.90,11.72,1426.27,23.48,-18.11,-73.60,-8.85,-0.75,26.10,29.61,47.13,
01/01/2000,00:01:05.05,233.89,-37.11,1571.78,27.44,0.91,-49.63,-8.85,0.30,24.90,29.37,47.13,
01/01/2000,00:01:05.05,227.54,29.30,1536.13,10.67,23.48,-12.50,-9.30,0.75,24.15,29.56,47.13,
01/01/2000,00:01:05.05,109.86,157.23,1270.02,-12.26,7.07,2.07,-8.85,1.05,24.60,29.80,47.14,
01/01/2000,00:01:05.05,29.30,221.19,971.19,-22.44,0.24,7.20,-8.70,1.35,26.55,29.75,47.14,
01/01/2000,00:01:05.05,-65.92,232.42,784.67,-9.57,6.40,15.73,-9.00,1.65,24.75,29.80,47.14,
01/01/2000,00:01:05.05,-225.59,193.85,737.79,-1.16,9.45,6.65,-8.25,0.45,24.75,29.56,47.14,
01/01/2000,00:01:05.05,-231.45,106.45,721.68,-2.13,4.63,-10.79,-8.55,1.50,25.65,29.75,47.15,
01/01/2000,00:01:05.05,-213.87,26.86,638.67,-11.10,5.73,-15.61,-7.35,0.30,26.10,29.47,47.15,
01/01/2000,00:01:05.05,-145.02,-28.32,587.89,-12.87,5.91,-21.52,-7.80,-0.30,26.10,29.75,47.15,
01/01/2000,00:01:05.05,-123.05,-67.38,515.62,-10.98,9.82,-18.72,-7.80,0.75,25.65,29.56,47.15,
01/01/2000,00:01:05.05,-81.05,-90.33,479.98,-12.93,11.46,-11.16,-7.35,-1.05,25.65,29.66,47.16,
01/01/2000,00:01:05.05,-108.40,-69.34,453.61,-8.96,11.52,-3.90,-6.60,0.75,25.65,29.90,47.16,
01/01/2000,00:01:05.05,-153.81,-59.57,521.48,-5.49,10.30,0.00,-7.80,0.75,24.90,29.66,47.16,
01/01/2000,00:01:05.05,-181.15,-10.74,674.80,-4.94,9.45,0.00,-7.80,-1.05,26.40,29.75,47.16,
01/01/2000,00:01:05.05,-225.59,0.49,781.25,-8.41,2.56,-0.06,-8.10,0.00,26.10,29.80,47.17,
01/01/2000,00:01:05.05,-253.42,14.65,936.04,-8.54,-7.13,-3.84,-6.75,0.45,26.25,29.47,47.17,
01/01/2000,00:01:05.05,-242.19,12.21,1084.96,-7.13,-7.87,-7.87,-7.80,-1.05,26.40,29.56,47.17,
01/01/2000,00:01:05.05,-165.53,-35.16,1263.67,-10.43,-4.15,-6.65,-6.75,-0.90,25.80,29.80,47.17,
01/01/2000,00:01:05.05,-141.11,-58.11,1414.06,-17.93,-2.32,4.76,-7.20,-0.90,25.80,29.75,47.18,
01/01/2000,00:01:05.05,-219.24,-11.23,1518.07,-29.70,-7.26,9.15,-7.80,-0.30,26.10,29.75,47.18,
01/01/2000,00:01:05.05,-183.11,6.84,1497.07,-39.57,-3.60,14.39,-7.80,-0.75,27.45,29.80,47.18,
01/01/2000,00:01:05.05,-92.77,102.54,1302.73,-32.13,-3.54,26.16,-7.50,-2.10,25.80,29.66,47.18,
01/01/2000,00:01:05.05,-162.11,128.91,1263.18,-2.74,-4.82,22.26,-8.10,-2.70,26.10,29.80,47.19,
01/01/2000,00:01:05.05,-164.55,100.59,1558.11,33.48,-13.90,12.62,-7.50,-2.10,25.20,29.56,47.19,
01/01/2000,00:01:05.05,42.48,-63.48,1233.89,-12.74,5.55,17.01,-7.50,-3.30,26.55,29.61,47.10,
01/01/2000,00:01:05.05,77.15,7.81,951.66,2.87,14.02,23.05,-7.20,-1.35,26.25,29.80,47.10,
01/01/2000,00:01:05.05,-15.14,21.00,857.91,20.61,24.09,25.30,-7.05,-1.05,27.90,29.80,47.10,
01/01/2000,00:01:05.05,-96.68,12.21,854.49,25.00,24.94,17.26,-7.50,-2.85,26.25,29.66,47.11,
01/01/2000,00:01:05.05,-99.12,2.93,777.34,8.29,15.00,6.28,-6.00,-0.90,25.50,29.80,47.11,
01/01/2000,00:01:05.05,-70.31,22.95,600.10,-5.61,-4.88,3.17,-5.85,-2.25,26.10,29.75,47.11,
01/01/2000,00:01:05.05,-67.38,32.23,424.32,-4.45,0.98,6.65,-5.55,-3.00,27.90,29.75,47.11,
01/01/2000,00:01:05.05,-82.52,20.02,412.60,7.93,6.83,18.78,-5.85,-1.80,25.65,29.75,47.12,
01/01/2000,00:01:05.05,-104.98,-7.81,472.66,5.12,15.12,18.35,-6.30,-1.80,26.85,29.61,47.12,
01/01/2000,00:01:05.05,-120.61,-15.62,490.72,-4.15,9.09,23.29,-6.75,-2.10,26.55,29.80,47.12,
01/01/2000,00:01:05.05,-130.86,-8.79,474.61,-4.45,0.12,21.16,-5.85,-3.45,27.45,29.75,47.12,
01/01/2000,00:01:05.05,-175.78,6.84,518.07,7.01,-8.41,17.13,-4.80,-2.70,25.65,29.56,47.13,
01/01/2000,00:01:05.05,-222.17,-17.09,661.13,18.48,-5.24,5.49,-5.85,-1.50,26.10,29.61,47.13,
01/01/2000,00:01:05.05,-181.64,-40.04,866.70,23.66,-10.91,-6.89,-5.10,-0.30,28.20,29.47,47.13,
01/01/2000,00:01:05.05,-115.23,-72.27,1125.00,16.40,-21.22,-19.76,-7.50,-1.65,27.30,29.61,47.13,
01/01/2000,00:01:05.05,-150.39,-69.82,1419.92,4.21,-46.04,-26.59,-6.75,-0.45,26.25,29.42,47.14,
01/01/2000,00:01:05.05,-174.80,-5.86,1504.39,-15.79,-46.34,-37.68,-7.20,-0.45,26.55,29.56,47.14,
01/01/2000,00:01:05.05,-97.66,22.95,1338.87,-14.57,-25.24,-40.79,-7.95,-0.45,25.50,29.80,47.14,
01/01/2000,00:01:05.05,30.76,-1.95,1187.50,2.50,-4.51,-31.22,-7.50,-0.45,25.20,29.47,47.14,
01/01/2000,00:01:05.05,-32.23,45.41,1214.36,20.98,9.09,-15.30,-8.55,0.75,25.65,29.61,47.14,
01/01/2000,00:01:05.05,-206.54,86.91,1394.53,26.34,-4.63,-30.12,-7.80,0.30,24.90,29.61,47.15,
01/01/2000,00:01:05.05,-127.44,-19.53,1746.58,16.52,-21.40,-63.35,-8.10,1.50,26.85,29.80,47.15,
01/01/2000,00:01:05.05,186.04,-96.19,1766.60,-4.57,-9.02,-54.57,-8.10,1.05,26.40,29.47,47.15,
01/01/2000,00:01:05.05,340.82,-23.93,1500.49,-13.29,6.40,-15.30,-8.10,1.80,25.65,29.95,47.15,
01/01/2000,00:01:05.05,-7.81,186.04,1126.46,-10.67,31.65,26.71,-8.10,1.05,26.85,29.66,47.13,
01/01/2000,00:01:05.05,-105.47,230.96,915.53,-14.21,30.37,22.74,-8.70,1.65,25.80,29.66,47.13,
01/01/2000,00:01:05.05,-191.89,203.61,749.02,-14.39,27.13,12.80,-8.10,-0.30,26.10,29.66,47.13,
01/01/2000,00:01:05.05,-202.15,181.15,615.72,-10.43,17.38,2.38,-7.05,0.00,26.10,29.42,47.14,
01/01/2000,00:01:05.05,-229.98,111.33,573.73,-2.74,18.90,-7.87,-8.25,-0.45,26.25,29.66,47.14,
01/01/2000,00:01:05.05,-237.79,36.13,591.80,-5.98,12.07,-18.05,-7.35,1.50,24.60,29.42,47.14,
01/01/2000,00:01:05.05,-181.15,-28.32,553.71,-16.16,5.55,-24.88,-5.10,0.00,27.45,29.56,47.14,
01/01/2000,00:01:05.05,-132.32,-57.62,530.27,-17.74,1.65,-22.62,-5.55,-0.75,26.10,29.90,47.15,
01/01/2000,00:01:05.05,-126.46,-66.89,494.14,-13.54,3.96,-20.24,-5.85,-0.30,27.45,29.80,47.15,
01/01/2000,00:01:05.05,-145.02,-65.43,541.50,-11.40,5.73,-11.28,-6.45,1.65,27.30,29.80,47.15,
01/01/2000,00:01:05.05,-182.13,-42.48,609.38,-6.34,5.61,-7.93,-5.85,1.05,26.10,29.75,47.15,
01/01/2000,00:01:05.05,-224.61,-8.30,692.87,-2.44,-1.65,-1.16,-6.30,0.30,26.10,29.80,47.16,
01/01/2000,00:01:05.05,-265.14,2.93,847.66,2.13,0.79,3.54,-6.30,-1.05,26.10,29.61,47.16,
01/01/2000,00:01:05.05,-322.27,-13.67,1009.28,1.22,3.41,3.23,-6.45,-0.15,26.25,29.61,47.16,
01/01/2000,00:01:05.05,-255.86,-10.74,1137.21,-0.43,1.10,2.44,-7.95,0.15,27.00,29.47,47.16,
01/01/2000,00:01:05.05,-173.34,-39.06,1273.93,-1.10,-4.15,4.09,-6.60,0.30,26.10,29.75,47.16,
01/01/2000,00:01:05.05,-93.26,-39.55,1386.23,-9.82,-6.52,16.77,-5.10,-0.30,26.40,29.80,47.17,
01/01/2000,00:01:05.05,-188.96,-43.95,1555.18,-22.20,-7.26,26.22,-6.30,-1.05,26.10,29.80,47.17,
01/01/2000,00:01:05.05,-155.27,29.79,1343.75,-44.21,-19.63,28.41,-6.45,-2.40,26.55,29.80,47.17,
01/01/2000,00:01:05.05,-81.05,188.96,1237.30,-29.39,-28.54,41.59,-7.35,-2.25,27.15,29.61,47.17,
01/01/2000,00:01:05.05,-398.93,236.33,1505.37,3.84,-32.26,35.85,-6.60,-2.25,25.65,29.66,47.18,
01/01/2000,00:01:05.05,-150.88,13.18,1832.52,10.61,-29.39,-5.55,-7.35,-4.20,27.15,29.37,47.18,
01/01/2000,00:01:05.05,185.55,-105.96,1786.13,6.65,-16.71,7.80,-7.95,-2.40,26.25,29.61,47.18,
01/01/2000,00:01:05.05,51.76,-84.96,1559.08,13.84,16.10,37.20,-8.70,-2.85,26.55,29.66,47.18,
01/01/2000,00:01:05.05,-0.98,13.67,1342.77,16.46,26.34,29.76,-7.80,-2.25,25.35,29.61,47.19,
01/01/2000,00:01:05.05,15.14,49.32,754.88,5.73,22.20,5.91,-6.60,-1.80,27.90,29.56,47.10,
01/01/2000,00:01:05.05,-27.83,56.15,553.22,4.88,17.13,5.55,-6.75,-4.05,27.30,29.80,47.11,
01/01/2000,00:01:05.05,-69.82,51.76,422.36,7.07,11.59,1.10,-6.75,-1.65,26.55,29.90,47.11,
01/01/2000,00:01:05.05,-93.75,15.62,406.74,7.32,8.48,3.60,-4.35,-2.25,24.60,29.75,47.11,
01/01/2000,00:01:05.05,-101.07,18.07,371.09,8.54,2.50,8.23,-5.10,-1.50,26.40,29.56,47.11,
01/01/2000,00:01:05.05,-117.19,1.95,387.70,8.84,3.11,11.46,-5.85,-2.25,27.90,29.75,47.11,
01/01/2000,00:01:05.05,-177.73,-12.70,427.73,10.98,7.87,20.91,-4.65,-2.40,26.55,29.80,47.12,
01/01/2000,00:01:05.05,-264.16,-4.88,510.25,12.20,8.72,15.00,-5.70,-2.40,27.00,29.75,47.12,
01/01/2000,00:01:05.05,-271.00,-11.72,626.95,13.05,8.23,10.18,-5.40,-3.30,27.30,29.66,47.12,
01/01/2000,00:01:05.05,-271.97,-2.93,760.74,13.90,7.13,3.72,-4.80,-3.00,27.90,29.56,47.12,
01/01/2000,00:01:05.05,-245.61,-41.02,903.32,20.24,6.71,-5.61,-4.20,-0.90,27.00,29.61,47.13,
01/01/2000,00:01:05.05,-209.96,-78.12,1114.26,20.91,5.55,-13.05,-6.75,-3.60,28.05,29.56,47.13,
01/01/2000,00:01:05.05,-190.92,-35.16,1347.17,15.67,3.41,-15.85,-6.00,0.15,26.25,29.80,47.13,
01/01/2000,00:01:05.05,-236.82,25.88,1391.60,0.49,-3.84,-25.43,-5.40,-1.35,25.80,29.56,47.13,
01/01/2000,00:01:05.05,-206.05,17.58,1320.31,-2.50,-11.59,-37.87,-4.35,-0.30,28.20,29.56,47.14,
01/01/2000,00:01:05.05,-132.32,-10.74,1353.03,4.63,-6.52,-36.22,-4.65,-1.35,26.55,29.56,47.14,
01/01/2000,00:01:05.05,-159.18,58.11,1443.85,2.68,-0.61,-31.95,-6.45,-0.90,26.25,29.80,47.14,
01/01/2000,00:01:05.05,-200.20,109.38,1521.48,6.71,-11.52,-50.73,-4.65,0.90,25.80,29.66,47.14,
01/01/2000,00:01:05.05,6.35,27.34,1693.85,6.59,-24.21,-67.38,-4.95,1.65,27.30,29.47,47.14,
01/01/2000,00:01:05.05,238.28,-45.41,1681.15,-1.65,-11.34,-49.57,-6.00,0.90,27.00,29.61,47.15,
01/01/2000,00:01:05.05,297.85,-12.70,1437.01,-10.61,1.65,-6.10,-6.75,3.30,28.05,29.56,47.15,
01/01/2000,00:01:05.05,85.45,66.41,1208.01,-19.51,-0.55,18.66,-5.70,0.90,27.30,29.80,47.15,
01/01/2000,00:01:05.05,-23.93,133.30,998.54,-22.87,-1.46,27.20,-6.30,0.30,26.85,29.80,47.15,
01/01/2000,00:01:05.05,-177.73,190.43,789.55,-18.23,9.27,35.00,-5.70,0.15,26.55,29.66,47.16,
01/01/2000,00:01:05.05,-326.17,179.20,522.46,-8.54,7.80,15.49,-6.60,-0.75,26.10,29.66,47.13,
01/01/2000,00:01:05.05,-311.52,114.75,430.18,-2.80,4.15,-1.52,-4.35,0.30,27.15,29.61,47.13,
01/01/2000,00:01:05.05,-251.46,30.76,406.74,1.40,2.07,-11.59,-5.85,-0.75,26.85,29.47,47.13,
01/01/2000,00:01:05.05,-168.46,-14.65,425.78,1.04,-2.80,-19.21,-6.75,-0.90,28.05,29.56,47.14,
01/01/2000,00:01:05.05,-145.02,-55.18,469.73,-1.04,-8.90,-14.88,-5.85,0.30,27.15,29.37,47.14,
01/01/2000,00:01:05.05,-126.46,-76.66,538.09,-4.09,-9.70,-9.82,-4.80,-0.30,27.45,29.80,47.14,
01/01/2000,00:01:05.05,-191.41,-68.36,629.39,-5.67,-5.98,-6.83,-5.40,-0.15,26.25,29.47,47.14,
01/01/2000,00:01:05.05,-203.61,-68.36,729.49,-4.76,-8.23,-6.10,-4.95,-0.15,26.55,29.80,47.15,
01/01/2000,00:01:05.05,-216.80,-61.52,875.49,-5.91,-4.51,-0.43,-5.70,0.15,27.30,29.61,47.15,
